Fecha,Hora,Día de la Semana,Tipo de Taco,Precio Unitario,Costo Insumo,Ganancia,Es Festivo,Día Especial
12-12-24,10:00 PM,Thursday,Suadero,18,7.2,10.8,Sí,Evento local
12-12-24,10:00 PM,Thursday,Tripa,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Bistec,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Tripa,20,8.0,12.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Pastor,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Bistec,20,8.0,12.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Pastor,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Pastor,18,7.2,10.8,Sí,Evento local
12-12-24,10:00 PM,Thursday,Pastor,20,8.0,12.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Pastor,18,7.2,10.8,Sí,Evento local
12-12-24,10:00 PM,Thursday,Tripa,18,7.2,10.8,Sí,Evento local
12-12-24,10:00 PM,Thursday,Bistec,20,8.0,12.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Tripa,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Tripa,20,8.0,12.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Bistec,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Suadero,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Pastor,15,6.0,9.0,Sí,Evento local
12-12-24,10:00 PM,Thursday,Bistec,18,7.2,10.8,Sí,Evento local
12-13-24,12:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,12:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,12:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Tripa,18,7.2,10.8,No,Evento local
12-13-24,12:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,12:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,12:00 PM,Friday,Suadero,18,7.2,10.8,No,Evento local
12-13-24,12:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,12:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Tripa,18,7.2,10.8,No,Evento local
12-13-24,12:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,12:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Pastor,18,7.2,10.8,No,Evento local
12-13-24,12:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,12:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,12:00 PM,Friday,Tripa,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Tripa,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,12:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,12:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,1:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,1:00 PM,Friday,Pastor,18,7.2,10.8,No,Evento local
12-13-24,1:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,1:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,1:00 PM,Friday,Pastor,18,7.2,10.8,No,Evento local
12-13-24,1:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,1:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,1:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,1:00 PM,Friday,Tripa,20,8.0,12.0,No,Evento local
12-13-24,1:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,1:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,1:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,1:00 PM,Friday,Suadero,18,7.2,10.8,No,Evento local
12-13-24,1:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,1:00 PM,Friday,Suadero,18,7.2,10.8,No,Evento local
12-13-24,1:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,1:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,1:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,2:00 PM,Friday,Tripa,18,7.2,10.8,No,Evento local
12-13-24,2:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,2:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,2:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,2:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,2:00 PM,Friday,Tripa,18,7.2,10.8,No,Evento local
12-13-24,2:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,2:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,7:00 PM,Friday,Suadero,18,7.2,10.8,No,Evento local
12-13-24,7:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,7:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,7:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,7:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,7:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,7:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,7:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,7:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,7:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,7:00 PM,Friday,Suadero,18,7.2,10.8,No,Evento local
12-13-24,8:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,8:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,8:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,8:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,8:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,8:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,8:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,8:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,8:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,8:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,8:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,9:00 PM,Friday,Pastor,18,7.2,10.8,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,18,7.2,10.8,No,Evento local
12-13-24,9:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,9:00 PM,Friday,Pastor,18,7.2,10.8,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Bistec,18,7.2,10.8,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,18,7.2,10.8,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Bistec,20,8.0,12.0,No,Evento local
12-13-24,9:00 PM,Friday,Pastor,15,6.0,9.0,No,Evento local
12-13-24,9:00 PM,Friday,Tripa,15,6.0,9.0,No,Evento local
12-13-24,9:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,10:00 PM,Friday,Pastor,18,7.2,10.8,No,Evento local
12-13-24,10:00 PM,Friday,Bistec,15,6.0,9.0,No,Evento local
12-13-24,10:00 PM,Friday,Suadero,15,6.0,9.0,No,Evento local
12-13-24,10:00 PM,Friday,Pastor,20,8.0,12.0,No,Evento local
12-13-24,10:00 PM,Friday,Tripa,18,7.2,10.8,No,Evento local
12-14-24,12:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,12:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,1:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,2:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
12-14-24,2:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,2:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,2:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,2:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,2:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,2:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,7:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,8:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Suadero,20,8.0,12.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Tripa,15,6.0,9.0,No,Promoción 2x1
12-14-24,9:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Pastor,15,6.0,9.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Suadero,18,7.2,10.8,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Tripa,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Suadero,15,6.0,9.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Pastor,18,7.2,10.8,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Pastor,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Tripa,18,7.2,10.8,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,15,6.0,9.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,20,8.0,12.0,No,Promoción 2x1
12-14-24,10:00 PM,Saturday,Bistec,18,7.2,10.8,No,Promoción 2x1
12-15-24,12:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,12:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,12:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
12-15-24,12:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,12:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,12:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
12-15-24,12:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,12:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,12:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
12-15-24,12:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Pastor,15,6.0,9.0,No,Evento local
12-15-24,1:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,1:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,1:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,1:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
12-15-24,1:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
12-15-24,1:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,2:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,2:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,2:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,2:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,2:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,2:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,2:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,2:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,2:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,7:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,7:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,7:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
12-15-24,7:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
12-15-24,7:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
12-15-24,7:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
12-15-24,7:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,8:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,8:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,8:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,8:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
12-15-24,8:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,8:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,8:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,8:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,8:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,8:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,9:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,9:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,9:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,9:00 PM,Sunday,Suadero,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,9:00 PM,Sunday,Tripa,20,8.0,12.0,No,Evento local
12-15-24,9:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
12-15-24,10:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,10:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,10:00 PM,Sunday,Tripa,18,7.2,10.8,No,Evento local
12-15-24,10:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,10:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,10:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,10:00 PM,Sunday,Bistec,18,7.2,10.8,No,Evento local
12-15-24,10:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,10:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,10:00 PM,Sunday,Pastor,20,8.0,12.0,No,Evento local
12-15-24,10:00 PM,Sunday,Bistec,15,6.0,9.0,No,Evento local
12-15-24,10:00 PM,Sunday,Pastor,18,7.2,10.8,No,Evento local
12-15-24,10:00 PM,Sunday,Bistec,20,8.0,12.0,No,Evento local
12-15-24,10:00 PM,Sunday,Suadero,20,8.0,12.0,No,Evento local
12-15-24,10:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,10:00 PM,Sunday,Tripa,15,6.0,9.0,No,Evento local
12-15-24,10:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-15-24,10:00 PM,Sunday,Suadero,15,6.0,9.0,No,Evento local
12-16-24,12:00 PM,Monday,Suadero,20,8.0,12.0,Sí,Evento local
12-16-24,12:00 PM,Monday,Tripa,15,6.0,9.0,Sí,Evento local
